Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1610612739,0027000698,"MAR 23, 1971",CLE vs. POR,L,,,,240,46,,,,,,20,25,0.8,,,0,,,,,22,112
1610612739,0027000697,"MAR 21, 1971",CLE vs. POR,L,,,,240,45,,,,,,20,26,0.769,,,0,,,,,20,110
1610612739,0027000689,"MAR 20, 1971",CLE vs. DET,W,,,,240,39,,,,,,36,44,0.818,,,0,,,,,27,114
1610612739,0027000671,"MAR 17, 1971",CLE @ BLT,L,,,,240,46,,,,,,17,22,0.773,,,0,,,,,24,109
1610612739,0027000670,"MAR 16, 1971",CLE vs. SFW,W,,,,240,43,,,,,,22,26,0.846,,,0,,,,,27,108
1610612739,0027000664,"MAR 14, 1971",CLE vs. CIN,L,,,,240,43,,,,,,17,21,0.81,,,0,,,,,31,103
1610612739,0027000650,"MAR 12, 1971",CLE vs. ATL,L,,,,240,49,,,,,,9,16,0.563,,,0,,,,,29,107
1610612739,0027000641,"MAR 09, 1971",CLE vs. PHL,L,,,,240,42,,,,,,29,34,0.853,,,0,,,,,31,113
1610612739,0027000628,"MAR 07, 1971",CLE @ DET,W,,,,240,34,,,,,,36,46,0.783,,,0,,,,,26,104
1610612739,0027000621,"MAR 06, 1971",CLE @ BUF,L,,,,240,42,,,,,,25,37,0.676,,,0,,,,,23,109
1610612739,0027000600,"FEB 28, 1971",CLE @ LAL,L,,,,240,36,,,,,,18,21,0.857,,,0,,,,,23,90
1610612739,0027000583,"FEB 24, 1971",CLE @ SEA,L,,,,240,45,,,,,,11,21,0.524,,,0,,,,,23,101
1610612739,0027000573,"FEB 21, 1971",CLE @ POR,L,,,,240,44,,,,,,17,21,0.81,,,0,,,,,21,105
1610612739,0027000559,"FEB 19, 1971",CLE vs. CIN,W,,,,240,51,,,,,,23,31,0.742,,,0,,,,,17,125
1610612739,0027000551,"FEB 17, 1971",CLE vs. CHI,L,,,,240,43,,,,,,18,22,0.818,,,0,,,,,27,104
1610612739,0027000540,"FEB 14, 1971",CLE @ CHI,L,,,,240,35,,,,,,13,15,0.867,,,0,,,,,24,83
1610612739,0027000533,"FEB 13, 1971",CLE vs. BUF,L,,,,240,42,,,,,,22,29,0.759,,,0,,,,,23,106
1610612739,0027000528,"FEB 12, 1971",CLE vs. PHX,L,,,,240,37,,,,,,31,36,0.861,,,0,,,,,26,105
1610612739,0027000515,"FEB 09, 1971",CLE vs. LAL,L,,,,240,44,,,,,,23,29,0.793,,,0,,,,,19,111
1610612739,0027000509,"FEB 07, 1971",CLE @ POR,L,,,,240,41,,,,,,21,33,0.636,,,0,,,,,26,103
1610612739,0027000500,"FEB 06, 1971",CLE @ PHX,L,,,,240,31,,,,,,29,45,0.644,,,0,,,,,34,91
1610612739,0027000772,"FEB 05, 1971",CLE @ SDR,L,,,,240,42,,,,,,21,31,0.677,,,0,,,,,26,105
1610612739,0027000485,"FEB 03, 1971",CLE vs. SEA,L,,,,240,39,,,,,,17,21,0.81,,,0,,,,,22,95
1610612739,0027000480,"FEB 02, 1971",CLE @ BUF,W,,,,240,36,,,,,,29,42,0.69,,,0,,,,,25,101
1610612739,0027000474,"JAN 31, 1971",CLE vs. BUF,W,,,,240,45,,,,,,27,31,0.871,,,0,,,,,19,117
1610612739,0027000463,"JAN 29, 1971",CLE @ ATL,L,,,,240,47,,,,,,17,23,0.739,,,0,,,,,26,111
1610612739,0027000454,"JAN 27, 1971",CLE vs. POR,W,,,,240,46,,,,,,26,36,0.722,,,0,,,,,26,118
1610612739,0027000442,"JAN 25, 1971",CLE vs. BOS,W,,,,240,43,,,,,,31,41,0.756,,,0,,,,,32,117
1610612739,0027000435,"JAN 24, 1971",CLE @ BOS,L,,,,240,40,,,,,,30,43,0.698,,,0,,,,,28,110
1610612739,0027000417,"JAN 19, 1971",CLE @ BUF,W,,,,240,46,,,,,,19,29,0.655,,,0,,,,,28,111
1610612739,0027000402,"JAN 16, 1971",CLE @ PHL,L,,,,240,31,,,,,,34,43,0.791,,,0,,,,,37,96
1610612739,0027000390,"JAN 14, 1971",CLE @ DET,L,,,,240,44,,,,,,18,24,0.75,,,0,,,,,23,106
1610612739,0027000383,"JAN 09, 1971",CLE vs. BUF,W,,,,240,46,,,,,,19,26,0.731,,,0,,,,,32,111
1610612739,0027000370,"JAN 07, 1971",CLE vs. LAL,L,,,,240,46,,,,,,13,22,0.591,,,0,,,,,24,105
1610612739,0027000366,"JAN 06, 1971",CLE vs. NYK,L,,,,240,34,,,,,,26,34,0.765,,,0,,,,,26,94
1610612739,0027000355,"JAN 04, 1971",CLE vs. POR,L,,,,240,42,,,,,,22,24,0.917,,,0,,,,,28,106
1610612739,0027000344,"JAN 02, 1971",CLE @ MIL,L,,,,240,30,,,,,,13,22,0.591,,,0,,,,,31,73
1610612739,0027000343,"JAN 01, 1971",CLE vs. BLT,L,,,,240,44,,,,,,17,23,0.739,,,0,,,,,22,105
1610612739,0027000340,"DEC 31, 1970",CLE @ ATL,L,,,,240,37,,,,,,11,18,0.611,,,0,,,,,29,85
1610612739,0027000332,"DEC 29, 1970",CLE vs. MIL,L,,,,240,44,,,,,,9,15,0.6,,,0,,,,,21,97
1610612739,0027000324,"DEC 27, 1970",CLE vs. PHL,W,,,,240,46,,,,,,22,28,0.786,,,0,,,,,23,114
1610612739,0027000320,"DEC 26, 1970",CLE vs. BUF,W,,,,240,40,,,,,,40,47,0.851,,,0,,,,,30,120
1610612739,0027000310,"DEC 25, 1970",CLE @ CIN,L,,,,240,40,,,,,,20,33,0.606,,,0,,,,,22,100
1610612739,0027000305,"DEC 22, 1970",CLE @ CHI,L,,,,240,33,,,,,,14,22,0.636,,,0,,,,,27,80
1610612739,0027000299,"DEC 20, 1970",CLE vs. CHI,L,,,,240,44,,,,,,15,18,0.833,,,0,,,,,31,103
1610612739,0027000293,"DEC 19, 1970",CLE vs. BUF,W,,,,240,47,,,,,,29,32,0.906,,,0,,,,,28,123
1610612739,0027000285,"DEC 18, 1970",CLE @ BUF,L,,,,240,36,,,,,,22,31,0.71,,,0,,,,,17,94
1610612739,0027000275,"DEC 16, 1970",CLE vs. NYK,L,,,,240,35,,,,,,14,22,0.636,,,0,,,,,27,84
